Hip,Mag,RA,Dec,RA_rad,Dec_rad
103545,5.95,314.67447059999995,-14.48308081,5.492105583940096,-0.25277744596690727
103598,5.54,314.8555524,59.43855678,5.4952660575655345,1.0373985184445988
103632,4.74,314.95645935,47.52094507,5.497027216081179,0.8293969551308673
103673,5.76,315.0898506,-51.26563421,5.4993553325870295,-0.8947541100875421
103675,5.69,315.11540775,19.32972583,5.499801389001956,0.33736735924129374
103682,6.21,315.1408842,-4.72992404,5.5002460369361765,-0.08255274786723198
103693,6.26,315.18087660000003,-53.73901433,5.500944035991951,-0.9379227368349146
103732,5.38,315.29551019999997,46.15576488,5.502944769745365,0.8055700659323655
103734,6.01,315.30361304999997,36.02602514,5.50308619115666,0.6287727550992511
103738,4.67,315.32275695,-32.25776681,5.503420315243332,-0.5630042401750481
103752,6.36,315.36679485,-68.20960595,5.504188921593997,-1.1904822053154145
103777,6.04,315.4386237,-26.88093351,5.5054425715244175,-0.469160795759176
103810,5.83,315.53748509999997,56.66961137,5.507168028457548,0.9890713042321144
103836,5.93,315.6127179,-38.53055847,5.508481088523044,-0.6724851079336888
103882,5.32,315.741561,-38.63118269,5.5107298248365195,-0.67424133187994
103891,6.33,315.7574139,14.73001442,5.511006510137509,0.2570872504952429
103892,6.24,315.76286865000003,1.53219038,5.511101713484883,0.026741766898383076
103938,6.94,315.9000354,81.16085186,5.513495724896642,1.4165240886803638
103956,5.93,315.94827015,53.28582252,5.514337580098019,0.930013047607342
103981,5.53,316.01963505,-5.82304908,5.515583132573374,-0.10163137895122668
103998,6.59,316.05862365,-50.43531687,5.516263612014118,-0.8802623386681409
104019,4.82,316.1013525,-19.85493122,5.517009371132209,-0.3465339225460146
104031,5.63,316.14434865,5.50286035,5.517759795515389,0.09604303138494753
104043,5.13,316.1792859,-77.02286938,5.518369565559483,-1.3443026700145235
104060,3.72,316.2327324,43.92785122,5.519302382958149,0.7666856371152079
104085,5.17,316.309305,-54.72695035,5.520638826944962,-0.9551654731829632
104101,5.94,316.3616202,5.95848857,5.521551899433802,0.10399524398894862
104105,5.91,316.37171115,78.12632222,5.5217280197359555,1.3635615552130058
104128,6.64,316.4520261,15.32741269,5.523129780052031,0.26751381725246093
104139,4.08,316.4865807,-17.23271095,5.52373287159374,-0.30076754512197995
104146,6.88,316.50209775,62.92183479,5.524003695206437,1.098193188481415
104148,5.69,316.5046812,-30.12495361,5.5240487849149975,-0.5257796275050517
104171,5.88,316.59746970000003,71.43207905,5.5256682497479845,1.2467249709673631
104172,6.13,316.5977124,26.92440789,5.525672485662078,0.46991956683043923
104174,5.2,316.60283805,-32.34163849,5.525761945130884,-0.5644680771402272
104177,5.55,316.60623914999996,-41.38593603,5.525821305524072,-0.7223208477432508
104185,5.77,316.62600705,31.18466842,5.526166320465278,0.5442751400716979
104194,4.56,316.6503672,47.64840597,5.526591485289058,0.8316215675034224
