Hip,Mag,RA,Dec,RA_rad,Dec_rad
35301,6.29,109.38198945,-6.6800262,1.9090758582842016,-0.11658845130948525
35304,5.93,109.39050105000001,52.13111463,1.9092244137288144,0.9098595930280854
35310,6.72,109.41048900000001,9.29236217,1.9095732692670384,0.16218231515426507
35317,6.48,109.4277048,38.876336,1.909873741660403,0.6785200643116023
35326,6.45,109.45005345,-26.79755949,1.910263799186279,-0.46770564459955244
35341,5.87,109.5092706,40.88336298,1.911297333427426,0.7135492932889607
35345,6.19,109.51705905,30.95592678,1.9114332675235532,0.5402828453172863
35347,5.86,109.51773765,-43.98677255,1.9114451113278572,-0.7677140083233621
35350,3.58,109.5233616,16.54047526,1.9115432677723248,0.28868575313166517
35358,6.7,109.55116575000001,-22.33933352,1.9120285417355434,-0.3898949226251345
35363,4.65,109.57667024999999,-36.7339666,1.912473679234618,-0.6411286644876268
35384,5.0,109.6332459,49.46474619,1.913461110603574,0.8633226846788206
35385,6.99,109.63376729999999,-32.34685346,1.9134702107502934,-0.5645590955371198
35393,5.24,109.63966604999999,-39.21030701,1.9135731633595456,-0.6843489580423132
35406,5.11,109.65913619999999,-36.74274935,1.9139129815829028,-0.6412819523925063
35412,4.88,109.66825335,-24.55870761,1.914072105868801,-0.4286303078290875
35415,4.37,109.6770327,-24.95438447,1.9142253344324862,-0.4355361718100401
35427,5.29,109.71366285,-26.58587077,1.9148646511554859,-0.4640109794462201
35431,6.96,109.71885750000001,38.67357817,1.9149553149014744,0.6749812725939033
35436,6.66,109.73129370000001,0.07948317,1.915172367537911,0.0013872430164223815
35442,6.06,109.7580051,-19.28031128,1.9156385694157283,-0.33650491264540233
35444,6.79,109.76538825,-17.21314045,1.9157674296923966,-0.3004259754607184
35461,6.82,109.8031989,-24.95572192,1.9164273500272158,-0.43555951471612087
35463,6.31,109.80706635,-33.727146,1.916494849763372,-0.5886497450008353
35467,6.73,109.82541795,-58.0523602,1.916815145606381,-1.013204824043714
35468,6.7,109.826736,-17.52487866,1.916838149918587,-0.30586683362949185
35476,5.9,109.8432171,2.74071985,1.9171257993779376,0.04783458525726511
35487,5.7,109.86700575,-16.39491266,1.9175409896450422,-0.2861452064939016
35494,6.96,109.8782538,26.82291456,1.9177373051519708,0.4681481740531261
35497,6.75,109.8846561,-61.14499827,1.9178490463666713,-1.0671815409377368
35509,5.91,109.9483731,7.14309133,1.9189611178061645,0.1246704624791608
35517,6.75,109.9701744,59.25293915,1.9193416222723796,1.0341588796513503
35544,6.99,110.02003425000001,-20.70406563,1.9202118408194302,-0.36135411379249405
35547,6.7,110.02827255,-3.91453185,1.9203556262791972,-0.06832146945668478
35548,6.45,110.02849815,15.14297247,1.9203595637419897,0.26429472814035826
35550,3.5,110.03078880000001,21.98233941,1.9203995431265009,0.38366419999540774
35551,6.88,110.03989874999999,16.14035963,1.9205585417486923,0.2817024179994737
35564,5.5,110.08940655,-52.3118825,1.9214226158641114,-0.9130145875414026
35567,6.57,110.09575785,-56.29479639,1.9215334669608934,-0.9825295487453178
35576,6.88,110.12946975000001,0.40363429,1.9221218506129967,0.007044747334449623
35578,6.74,110.1356529,-26.70034238,1.9222297669386412,-0.4660088859407789
35589,5.38,110.1617286,-52.08592527,1.9226848737584032,-0.9090708899092164
35588,6.9,110.16258839999999,-52.19871393,1.9226998800993118,-0.9110394233851289
35595,6.88,110.18201069999999,3.58167614,1.923038863182622,0.06251204138312137
35603,6.79,110.20821255,-51.40472371,1.9234961717352357,-0.8971816798174947
35609,6.59,110.22122925000001,-22.85043997,1.92372335600798,-0.39881541300581425
35611,6.0,110.2288293,-26.9638516,1.9238560019037965,-0.4706079894391411
35615,5.59,110.2428828,-14.36048847,1.9241012817502254,-0.25063780599618296
35623,6.33,110.2629699,42.65599942,1.9244518677824027,0.7444876356077916
35626,5.87,110.26808505,-25.89167605,1.924541143991636,-0.45189499593225996
35642,6.56,110.31997514999999,-8.87754267,1.9254467970858251,-0.15494234907778845
35643,5.74,110.32308075,45.22817039,1.9255010000310753,0.7893804879585079
35648,6.83,110.3423763,-48.52711555,1.9258377709095584,-0.8469579428432389
35660,7.0,110.36872890000001,-28.191219,1.9262977105460197,-0.4920295917007833
35662,6.88,110.3787303,37.66304093,1.9264722679058284,0.6573440705418871
35669,6.6,110.39430165,-5.897194,1.926744039232309,-0.10292545192885447
35676,6.92,110.42132385,-61.95148186,1.9272156655934412,-1.0812573349465406
35690,6.96,110.4614295,75.08963038,1.9279156412345935,1.3105612842365608
35699,5.09,110.4870807,20.44371648,1.9283633391316812,0.3568101639202254
35707,6.42,110.50853699999999,-8.97941188,1.9287378222119766,-0.15672030219869398
35710,5.12,110.51120175,36.76063782,1.9287843308732193,0.6415941650921506
35712,5.99,110.5144896,0.17712559,1.9288417146810313,0.003091424735037543
35725,6.4,110.55587159999999,38.99603466,1.9295639668320914,0.6806092000388275
35727,4.94,110.55637515,-19.01658444,1.9295727554375395,-0.33190201096152205
35733,6.68,110.56836075000001,-35.91647377,1.9297819436203671,-0.6268607229926806
35735,6.36,110.5716102,59.90195861,1.9298386572217456,1.045486406137866
35737,6.23,110.57746515000001,-2.97915985,1.9299408453767857,-0.05199614832572039
35740,6.98,110.58181005,-16.31133916,1.9300166781874553,-0.28468657375148615
35746,6.96,110.5962279,-20.50667155,1.930268317141014,-0.35790893717254896
35749,5.83,110.60582055,-5.98280807,1.9304357404675054,-0.10441969933638738
35751,6.43,110.61790365,0.70095228,1.9306466303463532,0.012233925185361198
35754,6.78,110.62857345,-0.25933144,1.9308328534868824,-0.004526187481938124
35761,6.82,110.64856815,-32.0460249,1.931181826834831,-0.5593086466810865
35790,6.89,110.73763964999999,-55.57743788,1.932736417779521,-0.970009280828617
35795,5.4,110.752929,-31.92379021,1.9330032672775108,-0.557175248880432
35796,6.66,110.7557982,15.35892961,1.9330533442644091,0.2680638912765486
35803,6.78,110.7692874,18.27351374,1.933288775217869,0.318932980671423
35809,6.75,110.77884345000001,-70.63667142,1.9334555597538545,-1.2328424889283782
35830,6.74,110.83167329999999,-36.34016723,1.934377614579689,-0.6342555688888474
35842,6.17,110.86730655,22.94543651,1.9349995321153752,0.4004734154068168
35846,5.04,110.86897545,25.05060041,1.9350286599152617,0.4372154567559414
35848,5.37,110.8707288,-27.83428348,1.9350592616457014,-0.4857998916594652
35855,5.41,110.88291975000001,-32.20207858,1.9352720338621479,-0.5620322972069401
35884,6.84,110.97441705,-17.41338174,1.9368689630038327,-0.3039208452696591
35887,6.61,110.9768211,-30.21702088,1.9369109215917153,-0.5273865044998745
35893,6.32,110.9930904,-35.83786094,1.93719487444371,-0.62548867027487
35904,2.45,111.02377095,-29.30311979,1.9377303510575328,-0.5114359214418094
35906,6.79,111.0333306,-28.82789633,1.9378971984253712,-0.5031417073820899
35907,5.23,111.03529499999999,40.67244066,1.9379314836731971,0.7098680043390155
35910,6.58,111.0395154,-58.49228286,1.9380051435489483,-1.0208829229148455
35920,6.2,111.07182044999999,-22.91276481,1.9385689730364697,-0.39990318666959296
35922,6.95,111.07273244999999,-18.34827383,1.9385848904392478,-0.3202377903910103
35929,6.9,111.10241115,10.24569021,1.9391028814719593,0.17882102830384924
35933,6.47,111.1152036,15.51719894,1.9393261518438563,0.27082621218997405
35941,5.77,111.13935015,27.63781901,1.9397475886443538,0.48237093979477963
35946,6.49,111.1546398,-71.47075644,1.9400144433783313,-1.2474000187689411
35951,5.18,111.16745985,-16.20142374,1.9402381954611014,-0.2827681877737737
35957,5.35,111.18278415,-31.80892621,1.940505654951665,-0.5551704938884212
35960,6.14,111.19735095,-37.29126075,1.9407598935731445,-0.65085528230723
35975,6.24,111.21201735000001,-19.01228875,1.9410158705425593,-0.33182703702737704
35984,5.8,111.2378283,51.88734396,1.9414663566031265,0.9056049922167929
35987,5.37,111.2424546,11.66955984,1.9415471007703116,0.20367224146650267
35995,6.76,111.2783538,-14.88323228,1.9421736600091435,-0.25976140662510255
35997,6.8,111.2831994,-21.17386366,1.942258231683378,-0.3695536362353771
35998,5.79,111.2851554,-13.75197556,1.942292370323547,-0.240017252175791
36017,6.04,111.3332346,-21.98259839,1.943131510665272,-0.3836687200491045
36019,6.3,111.34154355,81.25753345,1.9432765292001557,1.418211500751927
36024,5.79,111.35530589999999,-25.2177645,1.9435167275204672,-0.44013302051754155
36034,6.9,111.39059655,-19.43774845,1.9441326655581366,-0.3392527096269244
36035,6.92,111.39706634999999,20.49519778,1.944245584870082,0.35770868210843243
36039,5.54,111.40911855,-79.09420265,1.9444559354421906,-1.3804542554821242
36041,4.99,111.4120779,9.27611835,1.9445075858434095,0.16189880701216375
36045,6.32,111.4291065,-31.7387318,1.9448047909804147,-0.5539453703174264
36046,3.78,111.43198365,27.79828561,1.9448550067209887,0.48517161030426037
36055,5.98,111.46334895,-5.77495377,1.9454024344768643,-0.10079195743695932
36056,6.77,111.46653195,48.54783287,1.9454579883069554,0.8473195282894282
36060,6.93,111.47553795,18.14750224,1.9456151726593898,0.3167336651010462
36068,6.82,111.48375659999999,-14.1787557,1.945758615161959,-0.24746597080091337
36071,6.99,111.48844319999999,-2.24835274,1.9458404117626826,-0.03924115805923601
36080,6.78,111.5141268,-4.53733398,1.946288675146448,-0.07919141721361854
36081,6.88,111.5152107,-15.66566543,1.9463075927702105,-0.27341744126935325
36114,5.09,111.59106525,-51.01849597,1.9476315044203292,-0.8904407340919581
36120,6.97,111.6054363,-10.08949147,1.9478823265597978,-0.17609484600338268
36123,6.38,111.61586595,10.60806626,1.9480643582921287,0.18514568350672084
36134,6.93,111.64928265,-13.18897894,1.94864758973228,-0.23019110747919164
36140,6.62,111.6695448,-23.71262489,1.9490012309633127,-0.4138633786208582
36141,6.39,111.6717372,11.00885807,1.9490394955618333,0.1921408202062484
36143,5.9,111.6769644,-34.14070792,1.9491307274124936,-0.5958677621657048
36145,4.61,111.67858724999999,49.21164489,1.9491590514882597,0.8589052336527427
36152,6.54,111.7102038,21.53571074,1.949710864383881,0.37586905917010444
36156,5.94,111.7347042,20.25758199,1.9501384770319365,0.353561504218205
36163,6.66,111.74387399999999,43.25844467,1.9502985202336858,0.7550022887832919
36168,5.65,111.74786295,-23.08603328,1.9503681405448836,-0.402927291960986
36186,5.6,111.7832982,-17.86486511,1.9509866023286508,-0.311800716594159
36188,2.89,111.7878012,8.28940893,1.9510651945048683,0.14467747887272017
36189,6.58,111.78799785,11.95500568,1.951068626694842,0.2086542112106236
36207,6.99,111.85000169999999,39.31523613,1.9521507980262547,0.6861803166675334
36210,6.72,111.85722150000001,-51.40259511,1.9522768073075905,-0.8971445287390368
36211,6.47,111.85767990000001,66.33164165,1.9522848078968817,1.157705545045504
36224,6.92,111.8921307,38.66614553,1.9528860877868273,0.6748515485537878
36225,6.92,111.89369819999999,-18.49187627,1.9529134458228523,-0.3227441257829079
36232,6.78,111.9189285,22.1414715,1.9533537976291186,0.3864415789114877
36236,5.98,111.92891055,-22.85919757,1.9535280172677172,-0.398968261960387
36238,5.2,111.93497685,21.44554856,1.953633894176131,0.3742954322683287
36251,5.79,111.9652608,-11.55686168,1.95416244881414,-0.20170528751356334
36258,5.55,111.9965307,-29.1559018,1.9547082115259093,-0.5088664827981413
36260,6.89,111.99891285000001,-2.88214576,1.954749787886686,-0.05030293303439429
36264,6.26,112.00800570000001,-26.838996,1.954908488057576,-0.46842884812958807
36265,5.22,112.00865280000001,6.94207694,1.9549197820831659,0.12116209952977285
36281,6.86,112.03605765,46.52181254,1.955398086946681,0.8119588028185862
36284,4.33,112.04095605,8.92550376,1.9554835801547605,0.15577942801113373
36287,6.52,112.0475688,-58.07288277,1.9555989944148715,-1.0135630104611848
36304,6.54,112.09576425,-37.81005448,1.9564401637018523,-0.6599099410344325
36320,6.63,112.14311595,-10.04375765,1.9572666067732687,-0.17529664026486824
36325,6.36,112.1662161,27.55287954,1.9576697804484733,0.4808884663783807
36328,6.67,112.1710005,-29.11862273,1.9577532839812057,-0.5082158402845598
36334,6.66,112.1815479,47.92093093,1.9579373708387304,0.8363780253492883
36340,6.23,112.19690805,15.10985983,1.9582054560298305,0.26371680354833066
36345,5.95,112.21316505,-31.84841156,1.9584891942063274,-0.5558596432522236
36346,6.38,112.21417290000001,-64.5097841,1.9585067845071935,-1.125908132295687
36348,5.7,112.21452090000001,48.18403758,1.9585128582529907,0.8409701026756806
36351,6.42,112.219422,46.31477733,1.95859839858496,0.8083453567365282
36355,6.92,112.2362013,-34.91839048,1.95889125261614,-0.6094408833730431
36362,5.78,112.27050525,-31.45622952,1.9594899694900796,-0.5490147753870355
36363,5.41,112.2737958,-38.8121049,1.959547400421781,-0.6773990201344245
36364,6.94,112.27411335,-18.87521956,1.9595529427148206,-0.3294347283588354
36366,4.16,112.2775404,31.78407932,1.9596127560209513,0.5547368338490404
36371,6.58,112.29721605,12.7600669,1.959956160895921,0.22270518017974605
36374,7.0,112.3036083,11.58123605,1.9600677267050315,0.20213070052316262
36377,3.25,112.3078263,-43.30189129,1.9601413446928808,-0.7557605753511548
36388,5.6,112.32781395,-1.90530704,1.9604901949951172,-0.0332538811094273
36389,6.58,112.3285632,6.58209095,1.9605032718745377,0.11487915874322147
36393,5.07,112.33526384999999,28.1184038,1.9606202202790615,0.4907587267152851
36395,6.05,112.34156895000001,-14.99809455,1.9607302650337293,-0.2617661314229173
36396,5.75,112.3421283,-10.326657,1.9607400275329,-0.1802341653741201
36399,5.86,112.35670830000001,-7.55147431,1.9609944965378407,-0.13179809008926696
36411,6.73,112.37804969999999,19.63318126,1.9613669742348259,0.3426636556278489
36425,4.55,112.44909195,12.00661101,1.9626068954053506,0.20955489413070183
36429,5.01,112.45325475,27.91619925,1.9626795499714527,0.4872295915552716
36431,4.85,112.4642256,-23.02429924,1.9628710274256953,-0.40184982970242816
36439,5.35,112.48273574999999,49.67266207,1.963194090488233,0.866951501352002
36444,5.87,112.49893725,-52.65128759,1.963476860006995,-0.9189383238599304
36452,6.72,112.5090165,-19.52664927,1.9636527761056268,-0.3408043216436472
36463,6.99,112.5430038,38.16961503,1.9642459663944898,0.6661854564922142
36474,6.55,112.57739459999999,-40.98917348,1.9648461990868844,-0.7153960348971421
36489,6.55,112.61915445,-50.60901444,1.9655750459645236,-0.8832939331673542
36492,6.96,112.6211826,2.26226039,1.9656104438597477,0.039483892342950994
36496,5.95,112.62877605,-54.39943169,1.9657429745638335,-0.9494491942042433
36499,6.91,112.64003505,5.25466063,1.9659394811843154,0.09171112906841952
36515,6.66,112.6773984,-37.33949152,1.9665915946613906,-0.6516970680445021
36514,4.65,112.67754194999999,-30.96228313,1.966594100081532,-0.5403937845531955
36521,6.81,112.69778685,-9.77689783,1.9669474402432687,-0.17063905776458882
36526,6.24,112.71307320000001,-5.22648597,1.9672142373813812,-0.09121938848578956
36528,5.63,112.71958049999999,68.465727,1.967327811191796,1.1949523609215797
36536,6.79,112.73664704999999,51.99876677,1.967625678681252,0.9075496871131171
36539,6.6,112.7446269,-10.10751888,1.9677649533375678,-0.17640948366348966
36541,6.96,112.7462958,-2.16487602,1.9677940811374541,-0.037784214446470614
36547,4.92,112.76866754999999,82.41156871,1.9681845418343868,1.4383532157230359
36553,6.38,112.7866434,11.20301302,1.9684982796027317,0.19552946334279334
36565,6.57,112.82232404999999,-1.12585847,1.9691210244244834,-0.019649937212965804
36569,6.95,112.8330024,-14.96557749,1.9693073967906638,-0.26119860166284875
36582,6.66,112.85740215,-36.15327279,1.9697332527648272,-0.6309936455571765
36595,7.0,112.9005174,62.50189395,1.9704857558351478,1.0908638381598241
36608,6.61,112.92794295,-35.88782381,1.970964421981818,-0.6263606868601159
36616,5.45,112.95154545,17.08622915,1.97137636331852,0.2982109554177321
36624,6.56,112.9819332,38.89612387,1.9719067296082928,0.6788654277950588
36629,6.84,112.99243755,-5.94264599,1.972090065101575,-0.10371873880593802
36631,6.51,112.9968726,12.66139818,1.9721674713265656,0.22098308614701767
36634,6.68,113.0093193,61.75807258,1.9723847072225735,1.077881706206629
36636,6.86,113.0112315,2.72542922,1.97241808140853,0.04756771341906089
36640,5.9,113.02423815,-8.88091851,1.9726450902756847,-0.15500126860080896
36641,5.24,113.02479225,1.91448227,1.97265476114507,0.033414019082555056
36657,6.35,113.09283884999999,-35.96119858,1.9738423983598574,-0.6276413181845095
36663,6.81,113.14387214999999,21.40784578,1.9747330974730153,0.37363739462017365
36682,6.98,113.1923205,-53.55526247,1.975578680697674,-0.934715661871251
36687,6.82,113.20568955,-2.03434617,1.9758120146380378,-0.035506038791836295
36690,6.54,113.21099939999999,22.88764436,1.975904689003325,0.3994647521075103
36721,5.84,113.29074,-24.71078019,1.977296425020841,-0.43128447505209
36723,5.59,113.2986465,3.29027472,1.9774344194781497,0.057426127159134525
36728,6.27,113.30487690000001,-40.05853613,1.977543160471866,-0.6991533489976073
36729,6.53,113.30550989999999,-43.0861356,1.977554208406031,-0.7519949281807424
